ID,2016,,,1.00,107.00,3,"According to Indonesia ís ìJakarta Postî report, Indonesian Navy spokesman E00ie Suzipto said on the 18th that the country ís warship KRI Imam Bonjol-383 received intelligence from the Navy ís high-altitude surveillance department, and 12 foreign ships were approaching the country ís Riau Fishing in Natuna waters of the province. When the Indonesian warship approached, these foreign ships tried to escape. The Indonesian warship started chasing and firing warnings, but the foreign ship ignored it and one of the 12 ships was intercepted."
US,2016,3,2,12.00,113.00,6,"The US Navyís Seventh Fleet released pictures: On March 2, Chinese naval vessels monitored the US Navy Antitan missile cruiser passing the South China Sea"
CN/PH,2016,3,,15.15,117.76,2,"Philippines media reported that Chinese coast guardsmen hurled bottles at the Philippines fishermen. China said that Philippines fishermen threw fire bombs at Chinese law enforcement vessels in the South China Sea."
TW/VN,2016,1,6,10.37,114.55,1,"A Vietnamese fishing vessel was attacked with water cannon from two Taiwanese ships"
CN/ID,2016,6,18,1.00,107.00,3,"(See below) The next day, a China Coast Guard vessel approached and requested that Han Tan Cou be released. A stand-off ensued and the CCG vessel stood down with the Navy vessel proceeding to escort Han Tan Cou to Ranai Naval base."
IT/PH,2016,12,8,12.00,113.00,6,"The Philippine Air Force (PAF) rescued an overseas Filipino worker (OFW) who needed medical treatment while aboard an Italian ship cruising the West Philippine Sea (South China Sea)."
CN,2016,5,5,12.00,113.00,6,"Chinese South Sea Fleet conducted exercises in the SCS"
CN/VN,2016,7,12,16.08,108.33,4,"Another Vietnamese fishing vessel tried to help but was chased out of the area by Chinese vessels"
CN/PH,2016,3,22,15.15,117.76,2,"Philippine sailors threw ""fire bombs"" and brandished knives at Chinese government vessels during a dispute over contested fishing grounds in the South China Sea, Beijing said"
CN/VN,2016,11,,16.84,112.34,2,"The fishing boat was attacked by CCG two weeks before Dec 9 2016. The CCG stopped the boat and officials boarded the boat and beat the crew using clubs and electric cattle prods"
CN,2016,,,16.67,112.33,5,"264 Chinese ships infringed upon maritime sovereignty. Including 207 fishing vessels infringing on the fishing sovereignty in the Northeast region of Son Tra 45 to 50 nautical miles, 1 Chinese fishing boat deep into the inland waters of Vietnam, 56 turns of Chinese law enforcement vessels reconnaissance activities at 116, 144 and 145 oil and gas blocks under Vietnam's territorial waters, 4 cases of military ships and law enforcement vessels chasing fishing vessels of Da Nang and Quang Ngai while fishing activities in Hoang Sa area."
US,2016,6,18,14.58,118.20,4,"US conducted exercises in the Philippines' waters"
CN/PH,2016,12,2,15.15,117.76,2,"Chinaís coastguard rescued two Filipino fishermen from a capsized boat near Scarborough Shoal. A Philippine coastguard vessel collected the two fishermen from the Chinese ship. This was the first time in four years both countriesí coastguards were in close proximity in the Scarborough Shoal."
CN/PH,2016,4,11,15.15,117.76,2,"A CCG ship approached and pointed their rifles at Filipino fisherman Renato Etac who was on his fishing boat. The CCG sip demanded him to leave fishing ground around Scarborough Shoal."
CN/PH,2016,10,25,15.15,117.76,2,"Chinese ships were no longer present in the Scarborough Shoal. Filipino fishermen could finally access to the shoal without being challenged after 4 years."
CN/ID,2016,5,27,1.00,107.00,3,"An Indonesia Navy frigate fired shots at a Chinese fishing vessel and seized it. China did not interfere in this operation because the CCG vessel was reportedly smaller the Indonesian frigate. Indonesian Navy arrested a Chinese fishing ship and 8 fisherman, accusing the ship of illegal fishing in Indonesian waters belonging to the Natuna Regency."
CN/ID,2016,3,19,1.00,107.00,3,"Indonesia arrested the crew of eight from a Chinese fishing boat who were arrested for poaching near the Natunas. A CCG vessel intervened and prevented the Indonesian maritime authorities from seizing the Chinese fishing boat."
CN,2016,6,13,12.00,113.00,6,"On June 13th, the Baishan Ship, a commander of a naval landing ship detachment, went to a certain area of ??the South China Sea to carry out a comprehensive offensive and defensive drill. Under the background of actual combat, it organized a series of drills on the shore, shooting at the sea, and launching jamming bombs to further enhance the actual use of weapons by officers and soldiers. Ability and the level of warship emergency operations."
CN/US,2016,3,22,9.90,115.53,2,"USS Chancellorsville was patrolling off the Spratly Islands when a d a Chinese naval frigate appeared from he horizon, bearing down on the cruiser Chancellorsville from the direction of Mischief Reef. Two ships exchanged conversation about nice weather."
CN/PH,2016,9,27,15.15,117.76,2,"The Chinese Coast Guard repeatedly harassed Filipino fishermen in Scarborough Shoal (Bajo de Masinloc) off the coast of Zambales, according to a report of the Philippine Coast Guard (PCG) released by the National Security Council."
CN,2016,7,15,12.00,113.00,6,"China conduct an exercise in the SCS"
CN/VN,2016,5,3,19.00,114.00,1,"Vietnamese fishing vessel was alleged to have been sunken by Chinese coast guard vessel (?)"
US,2016,6,18,14.58,118.20,4,"USS Spruance headed towards the SCS for patrolling"
VN,2016,1,,12.00,113.00,6,"Vietnam's first modern Kilo-class submarine has begun patrolling disputed areas in the South China Sea in an attempt to prevent Chinese naval encroachment, which is a dozen times large"
CN/PH,2016,3,2,10.50,115.75,2,"A report quoted Kalayaan Mayor Eugenio Bito-onon Jr as saying up to 7 Chinese vessels had been deployed to Quirino Atoll off Palawan in the disputed Spratly Islands."
CN/US,2016,10,21,9.90,115.53,2,"Two Chinese naval vessels warned off a US ship after it entered ""Chinese territorial waters"" near the Paracel Islands, known as Xisha in Chinese."
IN,2016,5,18,12.00,113.00,6,"India deployed four naval vessels to operate in the SCS. According to the schedule, the fleet would conduct exercise in the SCS and participated in the annual Malabar joint exercise with the US and Japan off Okinawa."
CN/VN,2016,4,7,17.46,106.96,1,"6 Chinese fishing vessels operated in Vietnam's waters"
VN,2016,5,30,12.00,113.00,6,"On May 30, the Chinese navy speedboat arrived near to expel the Vietnamese ship BTH-96689.TS which had other intentions to approach Huayang Island."
JP/PH,2016,7,11,14.58,120.97,2,"A Japanese Coast Guard vessel docked at the South Harbor of Manila in preparation for joint exercises with the Philippine Coast Guard."
ID/MM/MY/PH/VN,2016,2,22,1.00,107.00,3,"Indonesia sank 27 foreign vessels caught fishing illegally in Indonesian waters"
ID/VN,2016,11,8,1.00,107.00,3,"Ministry of Maritime Affairs ship arrested 8 Vietnamese fishing vessels in the Natunas along with total 53 Vietnamese crew on-board."
ID/VN,2016,8,25,1.00,107.00,3,"A Marine Police vessel arrested 3 Vietnamese fishing vessels along with their crew of mixed Thai-Viet nationalities in the Natunas."
CN/ID,2016,3,20,1.00,107.00,3,"In escorting it, a Chinese coast guard ship slammed into the towed ship to make the transport of the vessel more difficult. Finally, a Chinese guard ship demanded the ship be returned to Chinese authorities"
CN,2016,,,16.67,108.86,1,"264 Chinese ships infringed upon maritime sovereignty. Including 207 fishing vessels infringing on the fishing sovereignty in the Northeast region of Son Tra 45 to 50 nautical miles, 1 Chinese fishing boat deep into the inland waters of Vietnam, 56 turns of Chinese law enforcement vessels reconnaissance activities at 116, 144 and 145 oil and gas blocks under Vietnam's territorial waters, 4 cases of military ships and law enforcement vessels chasing fishing vessels of Da Nang and Quang Ngai while fishing activities in Hoang Sa area."
CN,2016,1,15,12.00,113.00,6,"Chinese warships conducted a live fire exercise in the SCS"
CN,2016,,,15.10,111.59,4,"264 Chinese ships infringed upon maritime sovereignty. Including 207 fishing vessels infringing on the fishing sovereignty in the Northeast region of Son Tra 45 to 50 nautical miles, 1 Chinese fishing boat deep into the inland waters of Vietnam, 56 turns of Chinese law enforcement vessels reconnaissance activities at 116, 144 and 145 oil and gas blocks under Vietnam's territorial waters, 4 cases of military ships and law enforcement vessels chasing fishing vessels of Da Nang and Quang Ngai while fishing activities in Hoang Sa area."
US,2016,5,10,9.55,112.89,2,"USS William P. Lawrence traveled within 12 nautical miles (22 km) of Fiery Cross Reef"
JP/PH,2016,3,19,14.79,120.23,2,"A Japanese submarine will make a port call in the Philippines for the first time in 15 years while accompanying naval ships will visit Vietnam's Cam Ranh Bay for the first time ever, Japan's navy said."
ID/VN,2016,6,24,1.00,107.00,3,"A Marine Police vessel arrested 4 Vietnamese ships along with 33 of their crew in the Natunas."
CN,2016,,,16.47,108.82,2,"264 Chinese ships infringed upon maritime sovereignty. Including 207 fishing vessels infringing on the fishing sovereignty in the Northeast region of Son Tra 45 to 50 nautical miles, 1 Chinese fishing boat deep into the inland waters of Vietnam, 56 turns of Chinese law enforcement vessels reconnaissance activities at 116, 144 and 145 oil and gas blocks under Vietnam's territorial waters, 4 cases of military ships and law enforcement vessels chasing fishing vessels of Da Nang and Quang Ngai while fishing activities in Hoang Sa area."
CN,2016,9,7,15.15,117.76,2,"Chinese ships spotted in the Scarborough Shoal"
CN/US,2016,12,15,15.37,119.62,1,"Chinese naval vessel seized a US drone (unmanned underwater vehicle - UUV)"
VN,2016,5,5,12.00,113.00,6,"On the morning of May 5, two ships 639 and 633 of the 146 Brigade of the Vietnamese Navyís Fourth District have left the port of Cam Ranh in Khanh Hoa Province to the Nansha Islands to carry out the so-called ""Vietnam's 14th Congress and each term of office from 2016 to 2021. Senior People's Assembly Representative Election Early Voting Campaign""."
CN/US,2016,8,8,12.00,113.00,6,"USS Benfold arrived in Qingdao port, marking the first time a US warship visited China since the arbitration tribunal in the Netherlands ruled a rejection of the ""cow's tongue line""."
CN/VN,2016,1,1,16.23,108.08,1,"noon 1-1 when fishing vessel QNg 98459 was on its way from Da Nang to the position about 70 nautical miles from Con Co Island (Quang Tri) when it was sunk by a Chinese steel-shelled fishing vessel. 10 fishermen aboard were fortunate to escape due to timely rescue by Quang Ngai fishing boats."
JP/PH,2016,4,3,14.72,120.14,1,"Two Japanese destroyers and a submarine docked at a Philippine port near disputed South China Sea waters, where Beijing's increasingly assertive behavior has sparked global concern."
CN/ID,2016,6,17,6.03,116.80,4,"Indonesian navy fired warning shots at Chinese fishing boat in disputed waters near Natuna Regency.China's foreign ministry said on Sunday that one fisherman was injured and several detained."
CN/VN,2016,3,31,19.73,107.33,1,"The Border Defense Force of Hai Phong City arrested a Chinese vessel carrying unregistered 100,000 liters of oil with three people onboard for trespassing on Vietnamís territorial waters. The oil was used to supply Chinese fishing vessels illegally operating in Vietnamese waters."
CN,2016,7,8,18.25,109.51,4,"Missile frigate Yuncheng launches an anti-ship missile during a military exercise in the water area near South China's Hainan Island and Xisha islands, July 8, 2016. Missile destroyer Guangzhou launches an air-defense missile during a military exercise in the water area near south China's Hainan Island and Xisha islands, July 8, 2016. Chinese navy conducted an annual combat drill in the water area near south China's Hainan Island and Xisha islands on Friday. A soldier of Chinese navy hangs signal flags on missile destroyer Hefei during a military exercise in the water area near south China's Hainan Island and Xisha islands, July 8, 2016."
ID/PH/VN,2016,5,31,-0.83,130.50,3,"Indonesia arrested Vietnamese and Filipino fishing vessels for their illegal fishing activities"
CN/MY,2016,3,24,5.60,112.60,2,"About 100 Chinese fishing boats were detected encroaching in Malaysiaís waters in the disputed South China Sea. The fishing boats were guarded by two Chinese coastguard vessels"
US,2016,1,30,15.78,111.20,2,"USS Curtis Wilbur sailed within 12 nautical miles of Triton Island in the Paracel Islands"
US,2016,10,21,15.78,111.20,2,"USS Decatur sailed near Triton and Woody Islands of the Paracel Island, within waters claimed by China, close to but not within the 12-nautical-mile territorial limits of the islands"
CN/RU,2016,9,12,12.00,113.00,6,"Russia and China conducted Joint Sea 2016 drills Sep 12-19"
CN/VN,2016,7,21,10.72,115.83,5,"A Vietnam fishing boat was attacked by a Chinese ship while they were fishing in Vietnamese waters"
PH/US,2016,7,22,14.58,120.97,2,"The USS Curtis Wilbur, a US guided-missile destroyer, is on a routine port call in Manila as part of US efforts to strengthen its long-standing military and community cooperation with the Philippines."
CN/US,2016,3,5,12.00,113.00,6,"USS John C. Stennis was closely followed by a large number of Chinese naval ships while operating in the SCS"
ID/MY/VN,2016,4,5,3.30,117.63,2,"Indonesia Sinks 23 Foreign Vessels: 10 Malaysian and 13 Vietnamese ships caught fishing illegally in Indonesian waters"
ID/TW,2016,3,21,2.85,101.11,1,"Indonesian patrol boat tried to intercept two Taiwan-flagged vessels poaching in Indonesian waters. The Indonesian patrol boat fired 10 warnings shots over the bows of the two vessels after they ignored its order to halt."
US,2016,6,11,9.75,118.75,3,"US submarine tender USS Frank Cable (AS 40) arrived in Puerto Princesa City in Palawan for a ""scheduled port visit""."
CN/ID,2016,6,19,1.00,107.00,3,"Indonesian authorities spotted a Chinese vessel and detained it for illegal fishing. In escorting it, a Chinese coast guard ship slammed into the towed ship to make the transport of the vessel more difficult. Finally, a Chinese guard ship demanded the ship be returned to Chinese authorities"
US,2016,7,6,12.00,113.00,6,"The Seventh Fleet of the US Navy announced that as of the 1st, the dock landing ship ""Ashland"" had been sailing in the South China Sea for several days.
 
 
 The US Seventh Fleet called the ""Ashland"" navigation in the South China Sea a routine task, demonstrating ""the determination to defend the freedom of navigation recognized by all countries."" A US Department of Defense official stated that the ""Ashland"" voyage was not a ""freedom of navigation"" operation by the US military to send warships within 12 nautical miles of the island that claimed sovereignty to China.
 
 
 Dock landing ships are used for landing operations and can carry equipment such as air cushion landing craft (LCAC). The ""Ashland"" took the U.S. military Sasebo base in Sasebo, Nagasaki Prefecture, Japan as the home port, and went to the South China Sea after training in Malaysia, the Philippines, and Thailand."
